document_number,publication_date,agency_id,agency,subagency,title,abstract,type,excerpts,raw_name,slug,url,html_url,pdf_url,public_inspection_pdf_url,json_url,parent_id
2018-04481,2018-03-06,221,Health and Human Services Department,Health Resources and Services Administration,Agency Information Collection Activities: Proposed Collection: Public Comment Request; Information Collection Request Title: Faculty Loan Repayment Program; OMB No. 0915-0150-Extension,"In compliance with the requirement for opportunity for public comment on proposed data collection projects of the Paperwork Reduction Act of 1995, HRSA announces plans to submit an Information Collection Request (ICR), described below, to the Office of Management and Budget (OMB). Prior to submitting the ICR to OMB, HRSA seeks comments from the public regarding the burden estimate, below, or any other aspect of the ICR.",Notice,"In compliance with the requirement for opportunity for public comment on proposed data collection projects of the Paperwork Reduction Act of 1995, HRSA announces plans to submit an Information Collection Request (ICR), described below, to the Office of...",DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/03/06/2018-04481/agency-information-collection-activities-proposed-collection-public-comment-request-information,https://www.gpo.gov/fdsys/pkg/FR-2018-03-06/pdf/2018-04481.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-04481.pdf?1520263518,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-04506,2018-03-06,221,Health and Human Services Department,Health Resources and Services Administration,National Vaccine Injury Compensation Program; List of Petitions Received,"HRSA is publishing this notice of petitions received under the National Vaccine Injury Compensation Program (the program), as required by the Public Health Service (PHS) Act, as amended. While the Secretary of HHS is named as the respondent in all proceedings brought by the filing of petitions for compensation under the program, the United States Court of Federal Claims is charged by statute with responsibility for considering and acting upon the petitions.",Notice,"HRSA is publishing this notice of petitions received under the National Vaccine Injury Compensation Program (the program), as required by the Public Health Service (PHS) Act, as amended. While the Secretary of HHS is named as the respondent in all...",DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/03/06/2018-04506/national-vaccine-injury-compensation-program-list-of-petitions-received,https://www.gpo.gov/fdsys/pkg/FR-2018-03-06/pdf/2018-04506.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-04506.pdf?1520265376,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-04482,2018-03-06,221,Health and Human Services Department,Health Resources and Services Administration,"Agency Information Collection Activities: Submission to OMB for Review and Approval; Public Comment Request; Federal Tort Claims Act (FTCA) Program Deeming Application for Health Centers, OMB No. 0906-XXXX-NEW","In compliance with of the Paperwork Reduction Act of 1995, HRSA has submitted an Information Collection Request (ICR) to the Office of Management and Budget (OMB) for review and approval. Comments submitted during the first public review of this ICR will be provided to OMB. OMB will accept further comments from the public during the review and approval period.",Notice,"In compliance with of the Paperwork Reduction Act of 1995, HRSA has submitted an Information Collection Request (ICR) to the Office of Management and Budget (OMB) for review and approval. Comments submitted during the first public review of this ICR...",DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/03/06/2018-04482/agency-information-collection-activities-submission-to-omb-for-review-and-approval-public-comment,https://www.gpo.gov/fdsys/pkg/FR-2018-03-06/pdf/2018-04482.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-04482.pdf?1520263400,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-04507,2018-03-06,221,Health and Human Services Department,Health Resources and Services Administration,Announcing Project Period Extensions With Funding for Health Center Program Award Recipients in Puerto Rico; Health Center Program,HRSA provided additional grant funds to 4 award recipients in Puerto Rico with project periods ending in fiscal year 2018 to extend their current project periods by 12 months to prevent interruptions in the provision of critical health care services while they recover from Hurricane Maria.,Notice,HRSA provided additional grant funds to 4 award recipients in Puerto Rico with project periods ending in fiscal year 2018 to extend their current project periods by 12 months to prevent interruptions in the provision of critical health care services...,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/03/06/2018-04507/announcing-project-period-extensions-with-funding-for-health-center-program-award-recipients-in,https://www.gpo.gov/fdsys/pkg/FR-2018-03-06/pdf/2018-04507.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-04507.pdf?1520263401,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-04465,2018-03-06,221,Health and Human Services Department,National Institutes of Health,Center for Scientific Review; Notice of Closed Meetings,,Notice,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/03/06/2018-04465/center-for-scientific-review-notice-of-closed-meetings,https://www.gpo.gov/fdsys/pkg/FR-2018-03-06/pdf/2018-04465.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-04465.pdf?1520263397,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-04466,2018-03-06,221,Health and Human Services Department,,National Cancer Institute; Notice of Closed Meeting,,Notice,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/03/06/2018-04466/national-cancer-institute-notice-of-closed-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-03-06/pdf/2018-04466.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-04466.pdf?1520263397,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-04464,2018-03-06,221,Health and Human Services Department,National Institutes of Health,Center for Scientific Review; Notice of Closed Meeting,,Notice,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/03/06/2018-04464/center-for-scientific-review-notice-of-closed-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-03-06/pdf/2018-04464.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-04464.pdf?1520263397,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-04467,2018-03-06,221,Health and Human Services Department,National Institutes of Health,National Institute on Aging; Notice of Closed Meeting,,Notice,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/03/06/2018-04467/national-institute-on-aging-notice-of-closed-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-03-06/pdf/2018-04467.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-04467.pdf?1520263397,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-04468,2018-03-06,221,Health and Human Services Department,National Institutes of Health,National Institute of Allergy and Infectious Diseases; Notice of Closed Meetings,,Notice,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/03/06/2018-04468/national-institute-of-allergy-and-infectious-diseases-notice-of-closed-meetings,https://www.gpo.gov/fdsys/pkg/FR-2018-03-06/pdf/2018-04468.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-04468.pdf?1520265374,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-04463,2018-03-06,221,Health and Human Services Department,National Institutes of Health,Center For Scientific Review; Notice of Closed Meetings,,Notice,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/03/06/2018-04463/center-for-scientific-review-notice-of-closed-meetings,https://www.gpo.gov/fdsys/pkg/FR-2018-03-06/pdf/2018-04463.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-04463.pdf?1520263397,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-04444,2018-03-06,221,Health and Human Services Department,Substance Abuse and Mental Health Services Administration,Current List of HHS-Certified Laboratories and Instrumented Initial Testing Facilities Which Meet Minimum Standards To Engage in Urine Drug Testing for Federal Agencies,"The Department of Health and Human Services (HHS) notifies federal agencies of the laboratories and Instrumented Initial Testing Facilities (IITF) currently certified to meet the standards of the Mandatory Guidelines for Federal Workplace Drug Testing Programs (Mandatory Guidelines). A notice listing all currently HHS-certified laboratories and IITFs is published in the Federal Register during the first week of each month. If any laboratory or IITF certification is suspended or revoked, the laboratory or IITF will be omitted from subsequent lists until such time as it is restored to full certification under the Mandatory Guidelines. If any laboratory or IITF has withdrawn from the HHS National Laboratory Certification Program (NLCP) during the past month, it will be listed at the end and will be omitted from the monthly listing thereafter. This notice is also available on the internet at http:// www.samhsa.gov/workplace.",Notice,The Department of Health and Human Services (HHS) notifies federal agencies of the laboratories and Instrumented Initial Testing Facilities (IITF) currently certified to meet the standards of the Mandatory Guidelines for Federal Workplace Drug Testing...,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/03/06/2018-04444/current-list-of-hhs-certified-laboratories-and-instrumented-initial-testing-facilities-which-meet,https://www.gpo.gov/fdsys/pkg/FR-2018-03-06/pdf/2018-04444.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-04444.pdf?1520263394,https://www.federalregister.gov/api/v1/agencies/221.json,
