document_number,publication_date,agency_id,agency,subagency,title,abstract,type,excerpts,raw_name,slug,url,html_url,pdf_url,public_inspection_pdf_url,json_url,parent_id
2018-06701,2018-04-03,136,Energy Department,Federal Energy Regulatory Commission,Prairie Queen Wind Farm LLC; Supplemental Notice That Initial Market-Based Rate Filing Includes Request for Blanket Section 204 Authorization,,Notice,,DEPARTMENT OF ENERGY,energy-department,https://www.federalregister.gov/agencies/energy-department,https://www.federalregister.gov/documents/2018/04/03/2018-06701/prairie-queen-wind-farm-llc-supplemental-notice-that-initial-market-based-rate-filing-includes,https://www.gpo.gov/fdsys/pkg/FR-2018-04-03/pdf/2018-06701.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-06701.pdf?1522673122,https://www.federalregister.gov/api/v1/agencies/136.json,
2018-06702,2018-04-03,136,Energy Department,Federal Energy Regulatory Commission,Meadow Lake Wind Farm VI LLC; Supplemental Notice That Initial Market-Based Rate Filing Includes Request for Blanket Section 204 Authorization,,Notice,,DEPARTMENT OF ENERGY,energy-department,https://www.federalregister.gov/agencies/energy-department,https://www.federalregister.gov/documents/2018/04/03/2018-06702/meadow-lake-wind-farm-vi-llc-supplemental-notice-that-initial-market-based-rate-filing-includes,https://www.gpo.gov/fdsys/pkg/FR-2018-04-03/pdf/2018-06702.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-06702.pdf?1522673123,https://www.federalregister.gov/api/v1/agencies/136.json,
2018-06699,2018-04-03,136,Energy Department,Federal Energy Regulatory Commission,Turtle Creek Wind Farm LLC; Supplemental Notice That Initial Market-Based Rate Filing Includes Request for Blanket Section 204 Authorization,,Notice,,DEPARTMENT OF ENERGY,energy-department,https://www.federalregister.gov/agencies/energy-department,https://www.federalregister.gov/documents/2018/04/03/2018-06699/turtle-creek-wind-farm-llc-supplemental-notice-that-initial-market-based-rate-filing-includes,https://www.gpo.gov/fdsys/pkg/FR-2018-04-03/pdf/2018-06699.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-06699.pdf?1522673122,https://www.federalregister.gov/api/v1/agencies/136.json,
2018-06687,2018-04-03,136,Energy Department,Federal Energy Regulatory Commission,"EDF Renewable Energy, Inc. v. Reform of Affected System Coordination in the Generator Interconnection Process, Midcontinent Independent System Operator, Inc., Southwest Power Pool, Inc., and PJM Interconnection, L.L.C.; Supplemental Notice of Technical Conference",,Notice,,DEPARTMENT OF ENERGY,energy-department,https://www.federalregister.gov/agencies/energy-department,https://www.federalregister.gov/documents/2018/04/03/2018-06687/edf-renewable-energy-inc-v-reform-of-affected-system-coordination-in-the-generator-interconnection,https://www.gpo.gov/fdsys/pkg/FR-2018-04-03/pdf/2018-06687.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-06687.pdf?1522673122,https://www.federalregister.gov/api/v1/agencies/136.json,
2018-06698,2018-04-03,136,Energy Department,Federal Energy Regulatory Commission,Combined Notice of Filings,,Notice,,DEPARTMENT OF ENERGY,energy-department,https://www.federalregister.gov/agencies/energy-department,https://www.federalregister.gov/documents/2018/04/03/2018-06698/combined-notice-of-filings,https://www.gpo.gov/fdsys/pkg/FR-2018-04-03/pdf/2018-06698.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-06698.pdf?1522673122,https://www.federalregister.gov/api/v1/agencies/136.json,
2018-06764,2018-04-03,145,Environmental Protection Agency,,Clean Air Act Operating Permit Program; Petitions for Objection to State Operating Permit for Superior Silica Sands and Wisconsin Proppants LLC,"The Environmental Protection Agency (EPA) Administrator signed an Order dated February 26, 2018, denying Petitions dated October 25, 2016 and January 25, 2017 from the Ho-Chunk Nation and the Sierra Club John Muir Chapter. The first Petition requested that EPA object to a Clean Air Act (CAA) title V operating permit issued by the Wisconsin Department of Natural Resources (WDNR) to Superior Silica Sands for its industrial sand mining and processing facility in Barron County, Wisconsin. The second Petition also requested that EPA object to a CAA title V operating permit issued by the WDNR to Wisconsin Proppants for its industrial sand mine and processing facility in Jackson County, Wisconsin.",Notice,"The Environmental Protection Agency (EPA) Administrator signed an Order dated February 26, 2018, denying Petitions dated October 25, 2016 and January 25, 2017 from the Ho-Chunk Nation and the Sierra Club John Muir Chapter. The first Petition requested...",ENVIRONMENTAL PROTECTION AGENCY,environmental-protection-agency,https://www.federalregister.gov/agencies/environmental-protection-agency,https://www.federalregister.gov/documents/2018/04/03/2018-06764/clean-air-act-operating-permit-program-petitions-for-objection-to-state-operating-permit-for,https://www.gpo.gov/fdsys/pkg/FR-2018-04-03/pdf/2018-06764.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-06764.pdf?1522673130,https://www.federalregister.gov/api/v1/agencies/145.json,
2018-06706,2018-04-03,145,Environmental Protection Agency,,"Cross-Media Electronic Reporting: Authorized Program Revision Approval, State of California",This notice announces EPA's approval of the State of California's request to revise its National Primary Drinking Water Regulations Implementation EPA-authorized program to allow electronic reporting.,Notice,This notice announces EPA's approval of the State of California's request to revise its National Primary Drinking Water Regulations Implementation EPA-authorized program to allow electronic reporting.,ENVIRONMENTAL PROTECTION AGENCY,environmental-protection-agency,https://www.federalregister.gov/agencies/environmental-protection-agency,https://www.federalregister.gov/documents/2018/04/03/2018-06706/cross-media-electronic-reporting-authorized-program-revision-approval-state-of-california,https://www.gpo.gov/fdsys/pkg/FR-2018-04-03/pdf/2018-06706.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-06706.pdf?1522673123,https://www.federalregister.gov/api/v1/agencies/145.json,
2018-06731,2018-04-03,188,Federal Reserve System,,"Formations of, Acquisitions by, and Mergers of Bank Holding Companies",,Notice,,FEDERAL RESERVE SYSTEM,federal-reserve-system,https://www.federalregister.gov/agencies/federal-reserve-system,https://www.federalregister.gov/documents/2018/04/03/2018-06731/formations-of-acquisitions-by-and-mergers-of-bank-holding-companies,https://www.gpo.gov/fdsys/pkg/FR-2018-04-03/pdf/2018-06731.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-06731.pdf?1522673126,https://www.federalregister.gov/api/v1/agencies/188.json,
2018-06669,2018-04-03,192,Federal Trade Commission,,Agency Information Collection Activities; Proposed Collection; Comment Request; Extension,"The FTC intends to ask the Office of Management and Budget (``OMB'') to extend for an additional three years the current Paperwork Reduction Act (``PRA'') clearance for the FTC's enforcement of the information collection requirements in four consumer financial regulations enforced by the Commission. Those clearances expire on July 31, 2018.",Notice,The FTC intends to ask the Office of Management and Budget (``OMB'') to extend for an additional three years the current Paperwork Reduction Act (``PRA'') clearance for the FTC's enforcement of the information collection requirements in four consumer...,FEDERAL TRADE COMMISSION,federal-trade-commission,https://www.federalregister.gov/agencies/federal-trade-commission,https://www.federalregister.gov/documents/2018/04/03/2018-06669/agency-information-collection-activities-proposed-collection-comment-request-extension,https://www.gpo.gov/fdsys/pkg/FR-2018-04-03/pdf/2018-06669.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-06669.pdf?1522673118,https://www.federalregister.gov/api/v1/agencies/192.json,
2018-06684,2018-04-03,221,Health and Human Services Department,Children and Families Administration,Submission for OMB Review; Comment Request,,Notice,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/03/2018-06684/submission-for-omb-review-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-04-03/pdf/2018-06684.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-06684.pdf?1522673121,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-06707,2018-04-03,221,Health and Human Services Department,National Institutes of Health,National Institute of Neurological Disorders and Stroke; Notice of Closed Meeting,,Notice,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/03/2018-06707/national-institute-of-neurological-disorders-and-stroke-notice-of-closed-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-04-03/pdf/2018-06707.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-06707.pdf?1522673123,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-06745,2018-04-03,227,Homeland Security Department,Coast Guard,National Maritime Security Advisory Committee; Vacancies,The U.S. Coast Guard seeks applications for membership on the National Maritime Security Advisory Committee. The National Maritime Security Advisory Committee provides advice and makes recommendations on national maritime security matters to the Secretary of Homeland Security via the Commandant of the United States Coast Guard.,Notice,The U.S. Coast Guard seeks applications for membership on the National Maritime Security Advisory Committee. The National Maritime Security Advisory Committee provides advice and makes recommendations on national maritime security matters to the...,DEPARTMENT OF HOMELAND SECURITY,homeland-security-department,https://www.federalregister.gov/agencies/homeland-security-department,https://www.federalregister.gov/documents/2018/04/03/2018-06745/national-maritime-security-advisory-committee-vacancies,https://www.gpo.gov/fdsys/pkg/FR-2018-04-03/pdf/2018-06745.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-06745.pdf?1522673129,https://www.federalregister.gov/api/v1/agencies/227.json,
2018-06680,2018-04-03,253,Interior Department,Fish and Wildlife Service,Endangered Species; Receipt of Permit Applications,"We, the U.S. Fish and Wildlife Service, invite the public to comment on applications to conduct certain activities with foreign endangered species. With some exceptions, the Endangered Species Act (ESA) prohibits activities with listed species unless Federal authorization is acquired that allows such activities. The ESA also requires that we invite public comment before issuing these permits.",Notice,"We, the U.S. Fish and Wildlife Service, invite the public to comment on applications to conduct certain activities with foreign endangered species. With some exceptions, the Endangered Species Act (ESA) prohibits activities with listed species unless...",DEPARTMENT OF THE INTERIOR,interior-department,https://www.federalregister.gov/agencies/interior-department,https://www.federalregister.gov/documents/2018/04/03/2018-06680/endangered-species-receipt-of-permit-applications,https://www.gpo.gov/fdsys/pkg/FR-2018-04-03/pdf/2018-06680.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-06680.pdf?1522673120,https://www.federalregister.gov/api/v1/agencies/253.json,
