document_number,publication_date,agency_id,agency,subagency,title,abstract,type,excerpts,raw_name,slug,url,html_url,pdf_url,public_inspection_pdf_url,json_url,parent_id
2018-08142,2018-04-19,188,Federal Reserve System,,"Formations of, Acquisitions by, and Mergers of Bank Holding Companies",,Notice,,FEDERAL RESERVE SYSTEM,federal-reserve-system,https://www.federalregister.gov/agencies/federal-reserve-system,https://www.federalregister.gov/documents/2018/04/19/2018-08142/formations-of-acquisitions-by-and-mergers-of-bank-holding-companies,https://www.gpo.gov/fdsys/pkg/FR-2018-04-19/pdf/2018-08142.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-08142.pdf?1524055519,https://www.federalregister.gov/api/v1/agencies/188.json,
2018-08227,2018-04-19,188,Federal Reserve System,,"Formations of, Acquisitions by, and Mergers of Bank Holding Companies",,Notice,,FEDERAL RESERVE SYSTEM,federal-reserve-system,https://www.federalregister.gov/agencies/federal-reserve-system,https://www.federalregister.gov/documents/2018/04/19/2018-08227/formations-of-acquisitions-by-and-mergers-of-bank-holding-companies,https://www.gpo.gov/fdsys/pkg/FR-2018-04-19/pdf/2018-08227.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-08227.pdf?1524055532,https://www.federalregister.gov/api/v1/agencies/188.json,
2018-08166,2018-04-19,221,Health and Human Services Department,Centers for Disease Control and Prevention,Agency Forms Undergoing Paperwork Reduction Act Review,,Notice,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/19/2018-08166/agency-forms-undergoing-paperwork-reduction-act-review,https://www.gpo.gov/fdsys/pkg/FR-2018-04-19/pdf/2018-08166.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-08166.pdf?1524055523,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-08165,2018-04-19,221,Health and Human Services Department,Centers for Disease Control and Prevention,Agency Forms Undergoing Paperwork Reduction Act Review,,Notice,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/19/2018-08165/agency-forms-undergoing-paperwork-reduction-act-review,https://www.gpo.gov/fdsys/pkg/FR-2018-04-19/pdf/2018-08165.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-08165.pdf?1524055522,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-08147,2018-04-19,221,Health and Human Services Department,Centers for Disease Control and Prevention,Proposed Data Collection Submitted for Public Comment and Recommendations,"The Centers for Disease Control and Prevention (CDC), as part of its continuing effort to reduce public burden and maximize the utility of government information, invites the general public and other Federal agencies to take this opportunity to comment on proposed and/or continuing information collections, as required by the Paperwork Reduction Act of 1995. This notice invites comment on a proposed information collection project titled ``Evaluation of the third decade of the National Occupational Research Agenda (NORA) Council Effectiveness''. This is a survey to collect information from NORA council members and leaders about council activities and satisfaction with council functioning.",Notice,"The Centers for Disease Control and Prevention (CDC), as part of its continuing effort to reduce public burden and maximize the utility of government information, invites the general public and other Federal agencies to take this opportunity to comment...",DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/19/2018-08147/proposed-data-collection-submitted-for-public-comment-and-recommendations,https://www.gpo.gov/fdsys/pkg/FR-2018-04-19/pdf/2018-08147.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-08147.pdf?1524055519,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-08164,2018-04-19,221,Health and Human Services Department,Centers for Disease Control and Prevention,Agency Forms Undergoing Paperwork Reduction Act Review,,Notice,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/19/2018-08164/agency-forms-undergoing-paperwork-reduction-act-review,https://www.gpo.gov/fdsys/pkg/FR-2018-04-19/pdf/2018-08164.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-08164.pdf?1524055522,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-08163,2018-04-19,221,Health and Human Services Department,Centers for Disease Control and Prevention,Agency Forms Undergoing Paperwork Reduction Act Review,,Notice,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/19/2018-08163/agency-forms-undergoing-paperwork-reduction-act-review,https://www.gpo.gov/fdsys/pkg/FR-2018-04-19/pdf/2018-08163.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-08163.pdf?1524055522,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-08233,2018-04-19,221,Health and Human Services Department,Children and Families Administration,Submission for OMB Review; Comment Request,,Notice,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/19/2018-08233/submission-for-omb-review-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-04-19/pdf/2018-08233.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-08233.pdf?1524055532,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-08200,2018-04-19,221,Health and Human Services Department,Food and Drug Administration,Metered Dose Inhaler and Dry Powder Inhaler Drug Products-Quality Considerations; Draft Guidance for Industry; Availability,"The Food and Drug Administration (FDA or Agency) is announcing the availability of a draft guidance for industry entitled ``Metered Dose Inhaler (MDI) and Dry Powder Inhaler (DPI) Drug Products--Quality Considerations.'' The purpose of this guidance is to provide recommendations to industry on the development and manufacture of inhalation aerosols (also known as metered dose inhalers, or MDIs) and inhalation powders (also known as dry powder inhalers, or DPIs). Although not explicitly discussed, some of the principles and recommendations provided in this guidance may be applicable to nasal delivery products, as well. The recommendations in this guidance can apply to MDI and DPI products intended for local or systemic effect.",Notice,The Food and Drug Administration (FDA or Agency) is announcing the availability of a draft guidance for industry entitled ``Metered Dose Inhaler (MDI) and Dry Powder Inhaler (DPI) Drug Products--Quality Considerations.'' The purpose of this guidance is...,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/19/2018-08200/metered-dose-inhaler-and-dry-powder-inhaler-drug-products-quality-considerations-draft-guidance-for,https://www.gpo.gov/fdsys/pkg/FR-2018-04-19/pdf/2018-08200.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-08200.pdf?1524055527,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-08171,2018-04-19,221,Health and Human Services Department,National Institutes of Health,National Institute of Allergy and Infectious Diseases; Notice of Closed Meeting,,Notice,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/19/2018-08171/national-institute-of-allergy-and-infectious-diseases-notice-of-closed-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-04-19/pdf/2018-08171.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-08171.pdf?1524055523,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-08170,2018-04-19,221,Health and Human Services Department,National Institutes of Health,Center for Scientific Review; Notice of Closed Meeting,,Notice,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/19/2018-08170/center-for-scientific-review-notice-of-closed-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-04-19/pdf/2018-08170.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-08170.pdf?1524055523,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-08162,2018-04-19,227,Homeland Security Department,Transportation Security Administration,Revision of Agency Information Collection Activity Under OMB Review: Crew Member Self-Defense Training-Registration and Evaluation,"This notice announces that the Transportation Security Administration (TSA) has forwarded the Information Collection Request (ICR), Office of Management and Budget (OMB) control number 1652-0028, abstracted below to OMB for review and approval of a revision of the currently approved collection under the Paperwork Reduction Act (PRA). The ICR describes the nature of the information collection and its expected burden. The collection involves requesting information from flight and cabin crew members of air carriers to participate in voluntary advanced self-defense training provided by TSA. Each crew member will also be required to complete an electronic Injury Waiver Form. Additionally, each participant is asked to complete an anonymous course evaluation at the conclusion of the training.",Notice,"This notice announces that the Transportation Security Administration (TSA) has forwarded the Information Collection Request (ICR), Office of Management and Budget (OMB) control number 1652-0028, abstracted below to OMB for review and approval of a...",DEPARTMENT OF HOMELAND SECURITY,homeland-security-department,https://www.federalregister.gov/agencies/homeland-security-department,https://www.federalregister.gov/documents/2018/04/19/2018-08162/revision-of-agency-information-collection-activity-under-omb-review-crew-member-self-defense,https://www.gpo.gov/fdsys/pkg/FR-2018-04-19/pdf/2018-08162.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-08162.pdf?1524055522,https://www.federalregister.gov/api/v1/agencies/227.json,
2018-08161,2018-04-19,227,Homeland Security Department,Transportation Security Administration,Extension of Agency Information Collection Activity Under OMB Review: Law Enforcement Officers Flying Armed Training,"This notice announces that the Transportation Security Administration (TSA) has forwarded the Information Collection Request (ICR), Office of Management and Budget (OMB) control number 1652-0034, abstracted below to OMB for review and approval of an extension of the currently approved collection under the Paperwork Reduction Act (PRA). The ICR describes the nature of the information collection and its expected burden. The collection involves the Federal Air Marshal Service (FAMS) maintenance of a database of all Federal, State, and local law enforcement agencies that have received the Law Enforcement Officers Flying Armed Training course.",Notice,"This notice announces that the Transportation Security Administration (TSA) has forwarded the Information Collection Request (ICR), Office of Management and Budget (OMB) control number 1652-0034, abstracted below to OMB for review and approval of an...",DEPARTMENT OF HOMELAND SECURITY,homeland-security-department,https://www.federalregister.gov/agencies/homeland-security-department,https://www.federalregister.gov/documents/2018/04/19/2018-08161/extension-of-agency-information-collection-activity-under-omb-review-law-enforcement-officers-flying,https://www.gpo.gov/fdsys/pkg/FR-2018-04-19/pdf/2018-08161.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-08161.pdf?1524055522,https://www.federalregister.gov/api/v1/agencies/227.json,
