document_number,publication_date,agency_id,agency,subagency,title,abstract,type,excerpts,raw_name,slug,url,html_url,pdf_url,public_inspection_pdf_url,json_url,parent_id
2018-09691,2018-05-08,466,Securities and Exchange Commission,,Proposed Collection; Comment Request,,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/05/08/2018-09691/proposed-collection-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09691.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09691.pdf?1525697121,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-09692,2018-05-08,466,Securities and Exchange Commission,,"Self-Regulatory Organizations; Cboe BZX Exchange, Inc.; Notice of Filing of a Proposed Rule Change To List and Trade Shares of the Principal Morley Short Duration Index ETF Under Rule 14.11(c)(4)",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/05/08/2018-09692/self-regulatory-organizations-cboe-bzx-exchange-inc-notice-of-filing-of-a-proposed-rule-change-to,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09692.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09692.pdf?1525697121,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-09690,2018-05-08,466,Securities and Exchange Commission,,Proposed Collection; Comment Request,,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/05/08/2018-09690/proposed-collection-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09690.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09690.pdf?1525697121,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-09764,2018-05-08,466,Securities and Exchange Commission,,"Self-Regulatory Organizations; NYSE Arca, Inc.; Notice of Filing and Immediate Effectiveness of Proposed Rule Change To Amend the Certificate of Incorporation of Its Parent Company NYSE Group, Inc.",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/05/08/2018-09764/self-regulatory-organizations-nyse-arca-inc-notice-of-filing-and-immediate-effectiveness-of-proposed,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09764.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09764.pdf?1525697133,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-09765,2018-05-08,466,Securities and Exchange Commission,,"Self-Regulatory Organizations; NYSE National, Inc.; Notice of Filing and Immediate Effectiveness of Proposed Rule Change To Amend the Certificate of Incorporation of Its Parent Company NYSE Group, Inc.",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/05/08/2018-09765/self-regulatory-organizations-nyse-national-inc-notice-of-filing-and-immediate-effectiveness-of,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09765.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09765.pdf?1525697133,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-09763,2018-05-08,466,Securities and Exchange Commission,,"Self-Regulatory Organizations; NYSE American LLC; Notice of Filing and Immediate Effectiveness of Proposed Rule Change To Amend the Certificate of Incorporation of Its Parent Company NYSE Group, Inc.",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/05/08/2018-09763/self-regulatory-organizations-nyse-american-llc-notice-of-filing-and-immediate-effectiveness-of,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09763.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09763.pdf?1525697132,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-09694,2018-05-08,466,Securities and Exchange Commission,,"Self-Regulatory Organizations; Financial Industry Regulatory Authority, Inc.; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change Relating to FINRA Rule 3310 to Conform FINRA Rule 3310 to FinCEN's Final Rule on Customer Due Diligence Requirements for Financial Institutions",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/05/08/2018-09694/self-regulatory-organizations-financial-industry-regulatory-authority-inc-notice-of-filing-and,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09694.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09694.pdf?1525697121,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-09845,2018-05-08,486,Tennessee Valley Authority,,Sunshine Act Meeting Notice,,Notice,,TENNESSEE VALLEY AUTHORITY,tennessee-valley-authority,https://www.federalregister.gov/agencies/tennessee-valley-authority,https://www.federalregister.gov/documents/2018/05/08/2018-09845/sunshine-act-meeting-notice,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09845.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09845.pdf?1525446920,https://www.federalregister.gov/api/v1/agencies/486.json,
2018-09810,2018-05-08,492,Transportation Department,Federal Highway Administration,"Notice of Final Federal Agency Actions on Interstate 95 in the City of Fredericksburg and the Counties of Spotsylvania, Stafford, Prince William, and Fairfax, Virginia","This notice announces actions taken by the FHWA that are final. The actions relate to roadway improvements to enhance Express Lane access at the I-95/Russell Road Interchange (Exit 148), as well as expand the Express Lanes approximately ten miles from near the I-95/VA 610 Interchange at Garrisonville Road (Exit 143) to near the I-95/US 17 Interchange at Warrenton Road (Exit 133), in the City of Fredericksburg and the Counties of Spotsylvania, Stafford, Prince William, and Fairfax.",Notice,"This notice announces actions taken by the FHWA that are final. The actions relate to roadway improvements to enhance Express Lane access at the I-95/Russell Road Interchange (Exit 148), as well as expand the Express Lanes approximately ten miles from...",DEPARTMENT OF TRANSPORTATION,transportation-department,https://www.federalregister.gov/agencies/transportation-department,https://www.federalregister.gov/documents/2018/05/08/2018-09810/notice-of-final-federal-agency-actions-on-interstate-95-in-the-city-of-fredericksburg-and-the,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09810.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09810.pdf?1525697138,https://www.federalregister.gov/api/v1/agencies/492.json,
2018-09723,2018-05-08,492,Transportation Department,Federal Transit Administration,Agency Information Collection Activity under OMB Review,"In compliance with the Paperwork Reduction Act of 1995, this notice announces that the Information Collection Requirements (ICRs) abstracted below have been forwarded to the Office of Management and Budget (OMB) for review and comment. The ICR describe the nature of the information collection and their expected burdens. The Federal Register notice with a 60-day comment period soliciting comments on the following collections of information was published on January 22, 2018.",Notice,"In compliance with the Paperwork Reduction Act of 1995, this notice announces that the Information Collection Requirements (ICRs) abstracted below have been forwarded to the Office of Management and Budget (OMB) for review and comment. The ICR describe...",DEPARTMENT OF TRANSPORTATION,transportation-department,https://www.federalregister.gov/agencies/transportation-department,https://www.federalregister.gov/documents/2018/05/08/2018-09723/agency-information-collection-activity-under-omb-review,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09723.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09723.pdf?1525697128,https://www.federalregister.gov/api/v1/agencies/492.json,
2018-09779,2018-05-08,497,Treasury Department,Comptroller of the Currency,Agency Information Collection Activities: Information Collection Renewal; Submission for OMB Review; Registration of Mortgage Loan Originators,"The OCC, as part of its continuing effort to reduce paperwork and respondent burden, invites the general public and other federal agencies to take this opportunity to comment on a continuing information collection as required by the Paperwork Reduction Act of 1995 (PRA). In accordance with the requirements of the PRA, the OCC may not conduct or sponsor, and respondents are not required to respond to, an information collection unless it displays a currently valid Office of Management and Budget (OMB) control number. The OCC is soliciting comment concerning the renewal of its information collection titled ``Registration of Mortgage Loan Originators.'' The OCC also is giving notice that it has sent the collection to OMB for review.",Notice,"The OCC, as part of its continuing effort to reduce paperwork and respondent burden, invites the general public and other federal agencies to take this opportunity to comment on a continuing information collection as required by the Paperwork Reduction...",DEPARTMENT OF THE TREASURY,treasury-department,https://www.federalregister.gov/agencies/treasury-department,https://www.federalregister.gov/documents/2018/05/08/2018-09779/agency-information-collection-activities-information-collection-renewal-submission-for-omb-review,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09779.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09779.pdf?1525697135,https://www.federalregister.gov/api/v1/agencies/497.json,
